Index,length_sum,length_mean,travel_time,count,max
1,129966.935,361.019264,43.32231168,149,0.426227795
2,64983.46752,361.019264,43.32231168,149,0.426227795
3,38446.39418,146.1840083,16.70120015,223,0.380213602
4,313508.2048,147.5332729,16.98361412,853,0.394629104
5,207565.4323,391.6328911,46.99594693,221,0.341482908
6,103782.7161,391.6328911,46.99594693,221,0.341482908
7,124264.8144,256.7454842,30.80945811,200,0.31675918
8,49334.34087,328.8956058,39.4674727,68,0.467715584
9,24667.17044,328.8956058,39.4674727,68,0.467715584
10,152997.7596,192.6923924,22.42996824,579,0.430639633
11,158837.2217,97.8664336,11.1772742,1287,0.488438915
12,159904.613,393.8537267,47.2624472,173,0.327159476
13,79101.75388,393.5410641,47.22492769,173,0.327159476
14,37094.91672,223.4633538,26.48794534,122,0.301351039
15,157825.2915,222.9170784,25.14885258,281,0.461326031
16,70346.47002,316.8759911,38.02511893,100,0.422170375
17,35173.23501,316.8759911,38.02511893,100,0.422170375
18,72197.17166,276.6175159,33.19410191,218,0.342941347
19,72060.77758,398.125843,47.77510116,150,0.320948451
20,56610.66404,130.1394576,15.41681472,365,0.435248686
21,84094.40746,250.2809746,23.55675083,256,0.314889577
22,151592.5136,84.92577793,10.05429396,756,0.374711347
23,132887.5871,44.68311604,5.20050553,1269,0.537765043
24,282369.6273,314.4427921,36.82055796,371,0.382550442
25,91197.39609,256.8940735,30.82728882,292,0.343826992
26,70560.14848,234.4190979,27.1604737,244,0.304987713
27,56025.87006,202.2594587,23.62337053,245,0.429111302
28,211708.9865,225.222326,23.48841358,378,0.403372319
29,281496.9043,133.5374309,13.88776848,823,0.291174161
30,140471.5951,133.7824715,13.80115088,823,0.291174161
31,92490.78318,282.8464317,33.94157181,271,0.346799825
32,211307.2166,225.7555733,24.33757059,400,0.249873437
33,36876.08228,380.1657967,42.69056152,86,0.398075056
34,96969.35892,207.6431669,22.34997191,396,0.278161317
35,98047.05115,742.7806905,89.13368286,60,0.335130589
36,62167.71507,379.0714334,45.488572,73,0.403068823
37,31083.85753,379.0714334,45.488572,73,0.403068823
38,202211.2251,277.7626719,32.38824824,316,0.349656698
39,82052.88094,418.6371476,50.23645772,87,0.300461936
40,127461.2076,255.4332818,30.65199381,442,0.442230564
41,159680.205,180.6337161,21.67604593,390,0.270118074
42,132683.7915,428.0122305,43.98372359,138,0.410601994
43,66341.89573,428.0122305,43.98372359,138,0.410601994
44,145729.9272,229.8579293,27.59323312,276,0.297358588
45,71039.73836,225.5229789,27.07310436,276,0.297358588
46,113726.3785,219.9736529,26.39683835,447,0.481902745
47,96810.22403,103.4297265,10.66998844,736,0.332828411
48,165080.6998,311.4730185,37.37676222,405,0.481891105
49,123882.8202,436.2071135,52.34485361,111,0.412658016
50,120929.4669,316.569285,35.86701059,157,0.377837795
51,194321.3471,38.47947467,4.604276443,1867,0.280548088
52,96696.83977,39.21201937,4.699783985,1832,0.280547661
53,26453.52746,152.9105634,15.69869556,157,0.352683678
54,503585.3565,156.2958897,19.08926984,1299,0.437294303
55,64314.53102,312.2064613,37.46477535,170,0.31172279
56,131735.9705,363.9115206,42.30500161,145,0.258315713
57,117346.6389,256.7760152,28.82631752,356,0.453663405
58,77073.8414,542.773531,65.13282372,60,0.275881566
59,126299.8883,236.5166447,28.38199737,442,0.390752078
60,78612.07996,434.3208837,52.11850605,139,0.47890513
61,92366.4619,439.8402948,52.78083537,99,0.287598504
62,146566.358,89.80781743,7.795509848,636,0.385002227
63,72261.62249,88.99214592,7.640259929,634,0.414617506
64,236734.681,234.8558344,27.21193359,396,0.38536563
65,115290.5045,231.5070371,26.72312065,396,0.38536563
66,204342.179,165.1917373,19.05531081,959,0.361126578
67,33480.71487,325.0554842,39.00665811,87,0.45208477
68,124294.6418,215.0426328,24.36747257,238,0.448566177
69,80081.49691,281.9771018,33.83725221,255,0.336112977
70,64458.74917,503.5839779,60.43007734,56,0.367370608
71,239711.5972,320.4700498,37.65795049,300,0.315354239
72,119855.7986,320.4700498,37.64285724,300,0.315354239
73,114072.8797,232.3276573,24.53955479,390,0.4096002
74,141368.2892,298.2453358,32.89630961,218,0.361850662
75,129357.4128,171.5615554,19.37759057,305,0.341548984
76,63034.56164,169.9044788,19.13535882,305,0.341548984
77,30739.04436,295.5677342,32.34173433,88,0.34073138
78,111188.4196,252.1279356,28.96434963,198,0.324906338
79,61194.00558,251.8271835,28.13035033,198,0.466000089
80,88711.70039,302.7703085,36.33243702,260,0.541380862
81,277619.1787,304.4069941,33.05796308,362,0.51001813
82,93124.95128,203.3295879,23.7713289,402,0.319019012
83,234073.0098,146.6622868,15.20629002,631,0.316400935
84,50173.67223,152.041431,13.62195633,285,0.279088621
85,100381.4657,225.0705509,25.65296659,179,0.247685019
86,46458.38232,351.9574418,41.48111355,117,0.414287483
87,66935.01199,244.2883649,25.97086865,242,0.421016124
88,95896.02261,178.2453952,19.75656038,452,0.226541034
89,215032.3326,188.9563555,20.54044486,473,0.381229112
90,79658.97259,260.3234398,27.11733301,256,0.360914002
91,74346.88538,523.5696154,58.75253502,123,0.446959015
92,54034.68112,415.6513932,49.87816718,56,0.398665862
93,355781.0069,114.5094969,12.85429163,1191,0.261320825
94,148158.7052,263.1593343,25.05420837,450,0.271791309
95,143909.3031,330.067209,39.60806508,178,0.417303451
96,71954.65156,330.067209,39.60806508,178,0.417303451
97,25872.65041,75.43046766,8.531716334,263,0.44778482
98,54583.30036,61.81574219,7.15660211,808,0.395983832
99,62219.83034,586.9795316,70.43754379,47,0.371725109
100,31109.91517,586.9795316,70.43754379,47,0.371725109
101,149192.0869,204.3727217,23.76575631,292,0.346487108
102,46964.10929,269.9086741,27.06156327,148,0.422880368
103,108316.767,373.5060931,39.79672107,129,0.420109165
104,122927.8454,148.8230573,16.79322073,667,0.432258536
105,89115.83808,377.6094834,45.31313801,99,0.436139389
106,183438.6746,159.2349606,17.21498776,475,0.488804122
107,100876.8997,202.5640557,24.30768668,202,0.453225708
108,87354.13205,189.0782079,22.15722142,375,0.325406245
109,50296.63964,354.2016876,42.50420251,65,0.466765406
110,24900.61533,355.7230761,42.68676914,65,0.466765406
111,79091.02359,223.4209706,26.81051647,168,0.327536766
112,105894.0075,222.0000157,25.97440234,407,0.449939716
113,69448.33943,371.3814943,32.9097902,170,0.36512877
114,214621.7463,184.3829435,20.81590239,457,0.269288622
115,105959.717,184.59881,20.80158259,454,0.26275896
116,354581.3428,228.4673601,25.54410559,608,0.28379281
117,106792.6517,263.036088,31.56433056,180,0.290513439
118,90432.98019,353.2538289,41.63697865,231,0.324441818
119,85796.38443,151.5837181,16.34250046,238,0.220975648
120,16622.04911,313.6235682,34.81427799,52,0.364214455
121,182885.5225,162.4205351,18.50187677,457,0.348233391
122,139816.977,346.0816263,38.4800833,185,0.387827119
123,17568.89004,60.79200706,7.01804248,245,0.295312172
124,97253.56923,311.7101578,31.96955702,127,0.356044991
125,88601.45435,392.0418334,47.04502001,97,0.433368474
126,150394.8467,387.6155842,46.65693464,165,0.25467488
127,106615.9505,292.9009629,33.64670149,162,0.454671109
128,28073.40788,292.431332,35.09175985,48,0.408964811
129,14036.70394,292.431332,35.09175985,48,0.408964811
130,55424.85707,143.5877126,16.30376566,350,0.285904653
131,147783.1914,317.131312,36.39985418,204,0.308108411
132,67396.7498,259.2182685,30.17380114,211,0.385579242
133,121225.8639,386.0696303,43.06948332,148,0.238641886
134,66213.88076,413.8367547,43.33664206,148,0.238641886
135,51682.77141,374.5128363,44.94154036,60,0.368453684
136,85974.6672,231.1146968,27.55294765,291,0.318064373
137,63724.47584,239.5656986,26.84664727,107,0.284628392
138,52546.5993,85.16466661,9.991482875,493,0.493431173
139,124407.1145,137.1633015,15.65604689,710,0.374912252
140,107378.1824,271.8434998,31.485511,317,0.412642317
141,88380.5678,394.5561062,47.34673275,99,0.375483438
142,124816.7911,335.5290082,40.26348099,302,0.251832123
143,119941.4437,227.1618253,26.64777879,221,0.376579624
144,217663.6755,145.6918845,17.48415479,593,0.458010931
145,61663.57214,342.5754008,41.10904809,78,0.353270966
146,56665.79215,377.7719477,39.50866125,68,0.364988697
147,33067.54369,429.4486194,40.18750464,68,0.364988697
148,54409.06777,353.3056349,41.68099071,121,0.252473719
149,94541.35183,502.879531,59.65594958,78,0.386660652
150,50448.29663,536.6840067,59.45190069,44,0.455834433
151,71371.42277,549.0109444,65.88131332,63,0.354793221
152,23089.31074,549.7454938,60.32599339,36,0.43316426
153,38960.27201,280.2897267,33.63476721,109,0.331585198
154,23704.51458,526.7669906,63.21203887,38,0.339026643
155,93926.58644,327.270336,38.82886726,208,0.303512151
156,63857.59211,514.9805815,61.79766978,48,0.387213046
157,55464.88117,227.3150868,26.16862315,194,0.423818941
158,133294.1958,154.2756896,18.51308275,347,0.31527719
159,33384.64941,347.7567647,41.73081176,43,0.307607391
160,36217.52912,402.4169902,48.29003882,77,0.318001601
161,93972.454,132.917191,14.77908771,281,0.412905988
162,101141.8137,297.4759226,32.0809904,133,0.440437995
163,36036.78117,404.9076536,47.66795476,75,0.383034841
164,45337.88404,482.3179153,56.72962728,40,0.339130998
165,28368.00584,450.2858069,52.32289845,50,0.375975702
166,121648.8364,315.1524259,35.9927339,156,0.351284714
167,19544.48129,434.3218065,52.11861678,40,0.437488007
168,68517.73446,285.4905602,34.21364196,93,0.282078897
169,61262.88785,638.1550818,76.57860981,44,0.505699808
170,30631.44393,638.1550818,76.57860981,44,0.505699808
171,106491.8535,560.4834394,58.02752421,83,0.335405441
172,48865.28331,356.6809001,42.80170801,105,0.197578555
173,64937.13908,161.1343402,18.73116479,310,0.386218994
174,267696.6692,192.0349133,22.64135047,528,0.268655569
175,48833.55439,508.6828582,60.93899262,76,0.446241643
176,40926.22311,288.2128388,34.58554065,119,0.386529201
177,31722.42348,520.0397292,62.40476751,56,0.313882263
178,43038.67001,614.838143,53.97216061,68,0.306563046
179,77660.01297,235.3333726,26.34651376,129,0.333738917
180,28295.48615,314.3942905,37.72731486,40,0.369800819
181,77938.30803,276.3769788,33.16523746,117,0.326574974
182,66054.45443,277.5397245,33.19164289,196,0.416587653
183,61184.72338,556.224758,65.96758656,53,0.393487693
184,115807.0716,412.1248101,44.21569672,118,0.292750748
185,20191.39088,380.9696393,45.71635672,47,0.43743145
186,72780.14615,596.558575,71.36109684,51,0.319569326
187,78994.42694,149.6106571,17.95327885,207,0.396350767
188,76612.40953,342.0196854,39.01796497,180,0.25899591
189,80287.78547,382.322788,45.74775907,82,0.372401733
190,162369.0053,187.4930777,22.11380982,343,0.443896574
191,47510.68913,494.9030118,57.83133886,44,0.43701037
192,4786.734905,435.1577187,48.30396898,12,0.511667274
193,43508.16971,443.9609154,53.27530984,42,0.355031293
194,61919.25796,273.9790175,32.3972839,177,0.31574286
195,20824.15271,212.4913542,25.18312136,41,0.356062842
196,167391.3026,362.3188368,40.61182312,199,0.319487321
197,70964.92876,389.917191,46.79006292,76,0.394729238
198,252992.1536,255.5476299,30.66571559,380,0.317087258
199,25325.69128,297.9493091,35.7539171,77,0.283136214
200,173717.6439,303.7021746,31.99482226,246,0.509535135
201,98777.88518,470.3708818,56.44450582,100,0.46463098
202,49388.94259,470.3708818,56.44450582,100,0.46463098
203,160506.6855,596.6791282,60.98418956,120,0.270550121
204,147560.359,664.6863019,79.76235623,98,0.346193047
205,118652.111,442.7317575,53.1278109,114,0.279532177
206,59326.05551,442.7317575,53.1278109,114,0.279532177
207,229963.5523,321.1781457,36.65187972,276,0.296487559
208,128416.4437,408.969566,49.07634792,131,0.396979553
209,22750.93261,1034.1333,124.095996,21,0.386023142
210,47638.12977,258.9028792,31.0683455,151,0.256611491
211,20872.44649,219.7099631,24.87402492,81,0.349764124
212,54233.00827,227.8697826,27.34437392,94,0.189979777
213,27114.4681,227.8526731,27.34232077,94,0.189979777
214,42393.57087,1087.014638,128.0061657,35,0.336575506
215,108683.4328,296.9492699,32.55495346,150,0.236240569
216,24197.89777,504.1228701,52.12408542,40,0.350247628
217,107252.8538,470.4072535,56.44887042,100,0.436833522
218,13321.74755,429.7337919,51.56805502,30,0.396507952
219,32720.19962,294.7765731,35.37318878,88,0.40001007
220,136564.4129,296.8791584,32.5717007,174,0.353439533
221,74421.73641,322.1720191,33.16670526,174,0.353439533
222,95346.68682,433.394031,52.00728372,88,0.369793707
223,30611.38712,347.8566719,41.74280062,74,0.300433107
224,119530.2429,328.3797882,37.43150317,273,0.363839368
225,71043.53125,136.3599448,15.53344288,425,0.401196084
226,77902.77201,152.1538516,18.04605141,211,0.42645274
227,124235.132,339.4402513,40.73283015,142,0.413145943
228,42556.52261,332.4728329,39.89673994,108,0.246190442
229,19744.59724,290.3617241,32.08227408,64,0.394926437
230,54055.03866,333.6730782,40.04076938,74,0.248242835
231,110580.9278,361.3755809,43.36506971,115,0.391517454
232,41955.98618,511.658368,61.39900417,39,0.362324521
233,20216.09736,505.402434,60.64829209,39,0.362324521
234,205836.4479,357.3549442,39.29246936,225,0.226152524
235,34278.10019,398.5825604,46.4884973,39,0.3877327
236,70811.30263,448.1728014,53.78073617,65,0.399381166
237,20033.20038,232.9441905,27.95330286,69,0.318890697
238,28998.80229,408.433835,49.0120602,59,0.345919645
239,13086.84387,214.5384242,25.7446109,53,0.427490773
240,39541.61486,549.1890953,65.90269143,39,0.382867719
241,19770.80743,549.1890953,65.90269143,39,0.382867719
242,128863.4872,593.840955,64.59703808,106,0.419401032
243,85466.99757,365.2435794,43.82922952,98,0.326414389
244,42733.49878,365.2435794,43.82922952,98,0.326414389
245,83560.69117,311.7936238,35.61431152,112,0.275537183
246,84804.70695,424.0235347,50.32783501,80,0.358199202
247,26150.68677,450.8739098,49.83561055,53,0.426330992
248,34075.11363,448.3567583,50.36849537,62,0.290208788
249,113164.2302,316.1012017,28.95330392,143,0.37704876
250,45184.13147,251.0229526,29.1143474,153,0.241149308
251,194341.4509,227.5661018,26.77854074,329,0.247581152
252,48796.84617,508.300481,60.99605772,75,0.280748238
253,154806.0895,477.7965725,55.31126413,136,0.321034172
254,83288.26412,341.3453447,39.89535818,107,0.29466185
255,64058.81299,640.5881299,76.87057559,48,0.264569954
256,46162.75533,452.5760326,54.30912392,44,0.398821151
257,46146.11545,562.7575055,55.26358306,74,0.479095703
258,100064.8058,152.7706959,18.41094932,512,0.335493678
259,91655.0759,70.94046122,7.397047106,927,0.30586086
260,64612.72513,419.5631502,44.80693887,70,0.326711889
261,51933.79259,346.2252839,41.54703407,64,0.229119939
262,26136.34618,607.8220042,72.5226,38,0.375400707
263,36596.70819,446.3013193,53.55615832,74,0.308253868
264,64251.63009,391.7782322,39.32828826,70,0.265685781
265,41387.05619,249.3196156,21.75249362,140,0.383905463
266,235979.5045,205.5570597,22.79137693,434,0.365709659
267,51807.49547,357.2930722,42.87516867,114,0.31563687
268,93073.55707,384.6014755,46.15217706,99,0.270740702
269,43289.29024,455.6767394,56.6398944,89,0.455051548
270,215455.8649,260.8424515,30.63348695,311,0.337185222
271,106702.2232,260.8856313,30.63213937,310,0.337185039
272,49696.67764,340.388203,35.79981733,118,0.300206981
273,53920.85659,151.8897369,16.70276022,263,0.415201758
274,120216.3403,223.4504466,26.31044789,219,0.385699736
275,87983.70129,499.9073937,49.53518992,76,0.422060705
276,70627.25796,578.9119505,69.46943406,53,0.260661871
277,35313.62898,578.9119505,69.46943406,53,0.260661871
278,78789.92596,187.5950618,22.19125316,165,0.350903961
279,98121.80104,539.1307749,64.69569299,82,0.318780855
280,231870.8495,385.1675242,44.41491115,252,0.437347838
281,63733.42836,1180.248673,82.10345519,29,0.414993925
282,75140.10213,596.3500169,71.56200203,55,0.397572312
283,139309.9348,485.4004696,58.24805635,211,0.255799073
284,80662.18476,384.1056417,45.58726763,94,0.281914827
285,55097.15576,417.4026952,43.91961874,111,0.415043951
286,59017.49971,238.9372458,29.89417074,208,0.251958417
287,66811.95556,445.413037,53.06281138,66,0.37980758
288,66314.43275,265.257731,30.07973364,98,0.505258914
289,32077.13904,458.2448434,54.98938121,57,0.396940105
290,24187.348,493.6193469,59.23432163,45,0.285424914
291,50878.26519,220.2522303,26.23316203,182,0.340710192
292,86872.39083,472.1325589,56.42419479,80,0.283559253
293,172327.1928,413.2546589,48.1367262,333,0.337086289
294,120463.2873,590.5063103,60.0340238,85,0.378321316
295,93065.9223,505.793056,47.75124036,82,0.357348715
296,34120.48555,383.3762422,46.00514906,84,0.305917675
297,39420.62197,540.0085202,62.15167479,65,0.425240039
298,30249.62827,378.1203534,44.93352411,64,0.447217651
299,85832.37434,412.6556459,49.5186775,85,0.408883844
300,68139.57046,493.7650033,59.2518004,58,0.426796343
301,71963.28225,428.3528705,51.15921594,70,0.369586725
302,50863.13473,382.4295844,45.89155013,115,0.332417803
303,47353.20511,369.9469149,42.65141579,53,0.347172187
304,85562.57976,303.4134034,36.40960841,112,0.3347172
305,42781.28988,303.4134034,36.40960841,112,0.3347172
306,51843.96288,150.7091944,17.6087441,134,0.386040238
307,28776.86414,261.6078558,31.3929427,91,0.46722286
308,49923.79456,168.0935844,20.17123012,235,0.299999559
309,20017.77379,571.9363939,61.59111621,32,0.443700663
310,22579.73846,337.0110217,40.44132261,55,0.423921991
311,108476.722,311.7147184,36.28875613,149,0.406638698
312,70608.92504,477.0873313,57.16903997,62,0.32262585
313,98791.44978,519.9549989,58.84168766,81,0.365663832
314,49395.72489,519.9549989,58.84168766,81,0.365663832
315,47821.89711,336.7739233,38.04831336,60,0.37531925
316,23910.94856,336.7739233,37.92096094,60,0.37531925
317,24514.72532,645.1243506,77.41492208,34,0.332203829
318,82681.64304,413.4082152,49.00659758,81,0.358969161
319,81118.23477,544.417683,58.78874262,129,0.343526996
320,120425.8859,343.0936921,34.7152389,145,0.360962847
321,93590.84837,280.2121209,34.32549411,142,0.438856741
322,64999.63207,471.0118266,56.20760518,117,0.274953482
323,52080.3785,500.7728702,60.09274442,46,0.390914978
324,34236.65547,422.6747588,50.72097106,62,0.284801405
325,37319.4361,478.454309,54.73244732,37,0.378472703
326,26912.81851,395.7767427,47.49320913,64,0.312698137
327,44014.80591,396.529783,44.10923735,93,0.430725209
328,78518.92229,245.3716321,28.34925089,141,0.362900858
329,41069.27708,578.4405222,69.41286267,60,0.404010047
330,45998.8678,489.3496575,39.86733239,42,0.292159117
331,41103.91417,399.0671278,45.93062241,86,0.327521931
332,299821.5104,494.7549677,56.09611083,226,0.357429678
333,111623.3647,279.7578063,33.16191161,313,0.298486395
334,151760.87,386.1599745,45.40811286,311,0.281522985
335,59565.93702,240.1852299,28.34906433,110,0.345611953
336,72494.48528,194.8776486,23.38531783,145,0.333339788
337,23919.32099,346.6568259,41.59881911,65,0.371615208
338,46954.63313,229.0469909,28.78406296,175,0.327622303
339,29122.36468,410.1741505,49.22089806,63,0.310161411
340,41290.08946,294.9292104,35.39150525,62,0.366073899
341,105170.1157,255.267271,28.96643554,164,0.369242232
342,38763.32443,570.0488887,68.40586664,33,0.503215589
343,11057.96741,460.7486419,55.28983703,23,0.404496753
344,62776.34301,337.5072205,40.50086646,80,0.286638732
345,30916.70472,180.7994428,21.69593313,140,0.458601089
346,45703.8273,993.5614631,119.2273756,22,0.45754459
347,124553.0468,324.3568927,36.51196502,167,0.419025694
348,35685.71621,532.62263,58.74661732,58,0.405295689
349,67652.38041,334.9127743,34.99328182,89,0.441221548
350,33826.1902,334.9127743,29.79703072,89,0.441221548
351,52386.37714,274.2742259,32.9129071,157,0.41644258
352,39057.00071,219.4213523,25.56341747,147,0.381986196
353,45308.20741,371.3787493,44.56544991,103,0.29241301
354,36122.95841,564.4212251,64.33905528,54,0.322827948
355,72259.82005,376.3532294,44.27031131,86,0.300632458
356,22939.73817,337.3490907,39.82063156,61,0.37854867
357,45731.28039,415.7389126,49.57055745,51,0.399267511
358,171213.7866,465.2548549,55.47876589,142,0.318425624
359,51279.20706,563.5077699,67.62093239,74,0.307046414
360,38980.97418,453.2671416,54.39205699,41,0.411806124
361,22302.46963,602.7694494,71.56698031,33,0.469147469
362,31058.69438,425.4615668,48.30483863,65,0.330598148
363,74651.81448,602.0307619,72.24369143,53,0.30295749
364,28098.8174,624.4181645,74.93017974,41,0.309941329
365,144997.5686,343.5961341,38.78504715,164,0.305465172
366,217703.8713,254.922566,29.76948112,339,0.358192154
367,105109.7859,249.075322,29.0559356,338,0.358149401
368,23146.28415,428.6348917,49.68031916,52,0.463460103
369,40452.19533,793.1803007,70.32346548,49,0.41961123
370,35402.65719,310.5496245,36.61253075,55,0.370975812
371,22476.02044,312.1669506,37.46003407,58,0.430921044
372,47184.84932,674.069276,80.88831312,35,0.42782205
373,45262.05063,279.3953742,29.99125866,66,0.306452426
374,46540.8497,283.7856689,33.80074655,129,0.472751866
375,46361.19367,345.9790572,38.95213962,111,0.413712703
376,266177.1505,321.4699886,34.53100232,328,0.306918582
377,188216.5267,259.9675783,30.01063175,536,0.434378979
378,24722.14195,338.6594788,40.63913746,65,0.293390319
379,563558.6074,203.1573927,25.24998882,1025,0.339789272
380,103311.3277,473.9051732,56.15136857,92,0.318432295
381,170802.1755,514.464384,55.42133964,125,0.479831006
382,143777.3734,311.881504,31.38127246,373,0.280143136
383,80192.47031,507.5472804,51.59998274,70,0.412649033
384,110711.1981,401.1275292,36.48883675,116,0.33504362
385,72767.06682,519.764763,39.41159425,116,0.33504362
386,34907.99862,220.9367001,26.51240402,127,0.362714508
387,40312.27474,497.6824042,59.72188851,70,0.258752172
388,86990.49255,286.152936,34.10529343,127,0.477068585
389,24479.00923,437.1251648,52.45501978,49,0.272647315
390,396736.3736,73.81141835,8.705703281,1921,0.319492952
391,28218.0438,440.9069343,50.70450243,53,0.521236322
392,73848.7066,408.0039038,48.96046846,140,0.445369957
393,39439.78885,339.9981798,37.36796847,89,0.398434512
394,58900.32898,235.6013159,28.23841083,177,0.551978472
395,73398.38588,539.6940138,63.93900969,60,0.459783039
396,35507.75795,479.8345668,57.58014802,33,0.455373112
397,69961.00503,305.5065722,33.63667736,183,0.381422371
398,84712.95502,756.3656698,58.43588144,59,0.509987443
399,140088.0618,416.9287555,50.03145066,133,0.359244557
400,82773.46029,229.9262786,20.83138095,271,0.375972375
401,138098.1524,149.1340739,17.89608887,366,0.259984365
402,65046.68157,591.3334688,65.11954785,49,0.419681903
403,21465.59533,477.0132296,56.22456223,42,0.339652381
404,26362.53281,346.8754317,38.63029686,35,0.342908964
405,40596.5395,375.8938842,37.96120013,47,0.398472902
406,79079.69152,693.6815046,70.34441946,60,0.35813465
407,93117.66127,500.6325875,60.0759105,80,0.408003313
408,63021.90339,246.1793101,21.79849798,204,0.305773063
409,66361.67824,395.0099895,47.47659751,79,0.415952446
410,31097.48636,379.2376385,45.66299215,79,0.415952446
411,74479.65253,203.4963184,24.41955821,149,0.252118358
412,38165.08192,207.4189235,24.89027081,149,0.252118358
413,98590.90214,336.4877206,37.62068042,123,0.343671355
414,59446.74697,376.245234,45.14942808,72,0.331643283
415,133228.2481,283.4643576,32.80483604,188,0.237489758
416,98171.44795,299.303195,35.86666953,133,0.37705053
417,44516.941,412.1938981,49.46326777,87,0.284521886
418,46791.89844,467.9189844,54.00089934,43,0.324752747
419,80922.72906,505.7670566,51.10922619,73,0.469466221
420,53567.56355,546.6077913,58.89820911,80,0.330275872
421,49349.88364,130.2107748,15.18221574,288,0.359891823
422,370563.6025,205.9831031,23.33230826,1300,0.448307759
423,30946.4534,329.2175894,39.50611073,76,0.379563512
424,24631.89891,439.8553377,52.78264053,24,0.394691256
425,161466.7945,368.6456496,44.23747795,167,0.381891656
426,15966.40501,456.1830002,51.50186047,34,0.396921367
427,29495.13482,218.4824802,25.78285308,114,0.260262238
428,16101.76678,335.4534746,40.25441695,23,0.424025947
429,44577.47199,424.5473523,50.30548469,89,0.443274779
430,35221.88685,617.9278394,67.19357128,46,0.359273946
431,196716.2509,113.0553166,12.1531772,701,0.328637101
432,106110.1922,438.4718687,51.29481282,210,0.353924031
433,359970.5719,287.7462605,34.30961055,1002,0.320269289
434,123238.6954,285.2747579,28.34026272,184,0.262994036
435,61619.34771,285.2747579,28.34026272,184,0.262994036
436,98304.74675,353.6141969,33.69351114,229,0.236964105
437,72289.87954,451.8117471,53.22744931,70,0.290226608
438,188597.6397,446.9138381,51.53556527,327,0.346913965
439,220601.4589,455.7881382,54.69457658,201,0.279849387
440,428032.437,80.54806868,8.820542081,1911,0.400857371
441,75321.08516,384.2912508,37.9786073,155,0.439571716
442,152595.2255,501.9579785,53.51546738,129,0.381040081
443,233877.0167,567.6626618,64.16041108,157,0.499813673
444,92306.65038,392.7942569,42.96836508,197,0.331709978
445,101975.8853,251.1721312,26.43043942,355,0.483186364
446,157860.6059,406.8572316,46.03033242,324,0.304935316
447,279914.8019,220.0588065,23.69188776,527,0.354515009
448,161595.4354,262.7568056,31.50137162,496,0.392034372
449,219253.7073,249.7194844,29.96633813,345,0.271630261
450,109626.8537,249.7194844,29.96633813,345,0.271630261
451,112366.3924,332.4449479,39.89339375,279,0.389471331
452,151517.6666,278.5251225,31.14667633,221,0.369173732
453,57742.4717,117.1246891,13.35485906,385,0.366434997
454,79970.09384,296.1855328,35.169966,112,0.339311646
455,141201.2518,362.0544919,43.44653903,154,0.318107293
456,55619.05256,380.9524148,40.552761,122,0.329441507
457,107044.6231,320.4928837,34.44966518,283,0.396267709
458,167460.583,270.9718172,29.80739335,256,0.459552711
459,116744.075,694.9052081,75.11276389,145,0.412417905
460,115146.7939,405.4464573,48.65357488,123,0.456987171
461,156050.9848,329.2214869,34.51949221,373,0.350380037
462,106668.642,123.1739514,13.5960038,697,0.430917453
463,135726.0847,100.9866702,11.95542098,544,0.383287239
464,158666.7938,349.4863299,38.74430242,374,0.288649262
465,212806.8775,262.0774353,25.50142673,334,0.418899684
466,113886.2394,278.450463,25.5490109,334,0.418899684
467,226598.1645,312.1186839,37.45424207,290,0.432077742
468,111490.9139,271.9290584,29.71827306,166,0.226301897
469,150065.1224,340.2837244,38.18615677,364,0.382255306
470,129751.309,271.4462531,31.69200165,385,0.480591542
471,508112.7635,185.3073536,20.16852175,1062,0.430440528
472,191851.3488,548.1467108,65.37589997,144,0.394671729
473,107388.1297,156.0873979,14.71953631,273,0.425631557
474,288473.5531,286.1840805,32.17993008,417,0.283338367
475,140764.0418,282.6587184,31.91318035,417,0.283338367
476,461680.954,391.2550458,46.29519612,426,0.546088751
477,85472.89238,235.4625135,26.45563741,283,0.295383319
478,39743.20255,254.7641189,29.62399502,124,0.350603595
479,348278.0723,199.930007,22.30313715,661,0.341093098
480,100751.0947,285.4138661,33.23896318,275,0.362105437
481,55494.84757,245.5524229,29.11222798,190,0.327733973
482,52087.06427,426.9431498,51.23317797,100,0.439376319
483,235854.7616,415.9695971,49.91635166,463,0.310280435
484,164527.2322,316.3985235,35.28525585,215,0.4059406
485,175541.9496,296.5235636,35.58282763,467,0.316082764
486,103540.8762,186.8968885,20.58056257,239,0.394698507
487,83465.45069,272.7629107,32.73154929,259,0.420535009
488,187917.3629,310.6072114,34.31294636,250,0.326214678
489,156189.2049,327.4406812,30.57609461,392,0.481623574
490,113178.5073,394.3501996,47.32202395,239,0.360308255
491,145337.7176,224.980987,26.99771844,271,0.296515088
492,25919.97668,301.3950777,31.66675013,72,0.328760224
493,93002.19585,178.5070938,23.03615965,472,0.528257194
494,680278.5865,71.13652478,8.387087292,3436,0.25066603
495,189869.6592,182.2165635,20.17390972,398,0.274204562
496,131105.1864,345.0136485,41.40163782,147,0.373257306
497,84568.26985,486.0245393,53.29811155,151,0.394851172
498,71453.65681,510.3832629,47.51261842,114,0.388012999
499,175192.5252,159.7014815,19.10028325,840,0.367889074
500,157689.279,321.8148551,37.51460484,210,0.345034559
501,209362.0253,338.7735037,29.10057348,236,0.344920706
